time_hr,R=1.5__t=1hr,R=1.5__t=3hr,R=1.5__t=5hr,R=1.5__t=7.5hr,R=3.5__t=1hr,R=3.5__t=3hr,R=3.5__t=5hr,R=3.5__t=7.5hr
1e-05,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
0.2605310220440882,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
0.5210520440881763,17.99999999999995,17.99999999999995,17.99999999999995,17.99999999999995,18.0,18.0,18.0,18.0
0.7815730661322645,17.999999999995495,17.999999999995282,17.999999999995282,17.999999999995282,18.0,18.0,18.0,18.0
1.0420940881763527,17.999999999963123,17.999999999954063,17.999999999954056,17.999999999954056,18.0,18.0,18.0,18.0
1.3026151102204409,17.99999999982014,17.999999999755147,17.99999999975345,17.99999999975345,17.999999999999886,17.999999999999872,17.999999999999872,17.999999999999872
1.5631361322645292,17.999999993747522,17.999999993545686,17.999999993519623,17.99999999351948,17.999999999999183,17.99999999999897,17.999999999998963,17.999999999998963
1.8236571543086173,17.999999848964876,17.999999848568365,17.999999848449754,17.999999848442258,17.999999999996824,17.999999999995346,17.999999999995282,17.999999999995282
2.0841781763527054,17.99999830921665,17.999998308617492,17.999998308329353,17.99999830826981,17.999999999991616,17.99999999998589,17.999999999985313,17.999999999985306
2.3446991983967935,17.999988885945335,17.99998888501689,17.99998888452454,17.999988884321453,17.999999999982762,17.999999999967486,17.999999999964544,17.999999999964366
2.6052202204408816,17.9999497590319,17.99994974723881,17.999949746554634,17.99994974612501,17.999999999969532,17.999999999937714,17.99999999992834,17.999999999926985
2.8657412424849698,17.99982724500188,17.999827010953865,17.99982701011625,17.999827009433787,17.9999999999415,17.99999999988583,17.99999999986379,17.999999999858225
3.1262622645290583,17.999517151985103,17.999514787309167,17.99951478636607,17.99951478545539,17.99999999979437,17.99999999970843,17.999999999666407,17.999999999650754
3.3867832865731464,17.998852207297247,17.998837707352976,17.998837706347103,17.998837705263703,17.99999999884747,17.999999998726466,17.999999998657444,17.99999999862348
3.6473043086172345,17.997603327633776,17.99754095602114,17.997540955001668,17.997540953792758,17.999999993861657,17.999999993701685,17.999999993599943,17.99999999353856
3.9078253306613226,17.99549712469613,17.99529021873377,17.99529021768346,17.995290216428927,17.99999997282106,17.999999972603796,17.999999972465517,17.99999997236833
4.16834635270541,17.99224530219019,17.991681122911444,17.991681121894793,17.991681120602394,17.9999998992909,17.999999898853886,17.999999898677217,17.99999989853773
4.428867374749498,17.98757781268953,17.986255847334405,17.986255845508964,17.986255844207506,17.99999967969167,17.99999967797983,17.999999677764684,17.999999677578785
4.6893883967935865,17.981271994332182,17.978523839816646,17.978523806584192,17.97852380523561,17.999999104788984,17.999999096679957,17.99999909642773,17.99999909619372
4.949909418837675,17.973172811556736,17.967984002990747,17.9679834752655,17.96798347401098,17.999997758491503,17.999997724282558,17.99999772399569,17.999997723714003
5.210430440881763,17.963202669402733,17.95414743008469,17.954142980332975,17.954142978867154,17.99999489210461,17.999994769015572,17.999994768697235,17.999994768369973
5.470951462925851,17.95136177284246,17.936561968954315,17.936537949178515,17.936537948399717,17.99998926949325,17.999988886073524,17.999988885727177,17.999988885357723
5.731472484969939,17.93772132108542,17.91483995490156,17.914745758638603,17.9147457585196,17.9999789960914,17.999977940263015,17.999977939889476,17.999977939481894
5.991993507014027,17.922412167697907,17.888687543002945,17.88839595827187,17.888395957561286,17.99996135015691,17.999958731862264,17.99995873142774,17.999958730986563
6.252514529058116,17.90561131524531,17.857930934863617,17.857177002327518,17.85717700145532,17.999932636671538,17.99992669927036,17.999926698469295,17.9999266979992
6.513035551102204,17.887528077435476,17.822534167831478,17.82083971143443,17.8208397057939,17.999888082541915,17.99987561558374,17.999875612608115,17.99987561211364
6.773556573146292,17.86839115730826,17.78260510518487,17.779198064622534,17.779197968070356,17.999821786999625,17.999797298525714,17.999797285274823,17.999797284761407
7.0340775951903804,17.848437373666385,17.738389219648468,17.732128443733558,17.7321273165645,17.999726734621298,17.999681354516696,17.999681301796464,17.999681301269433
7.294598617234469,17.827902368546006,17.690253200086303,17.679569772842882,17.67956177211316,17.999594871577024,17.999514978204786,17.999514797812132,17.999514797270194
7.555119639278557,17.80701334890267,17.63866169444554,17.621528047169477,17.621489550235182,17.999417239677314,17.99928282805277,17.9992822894298,17.99928228888119
7.815640661322645,17.78598373633703,17.584150712190812,17.558086873669055,17.557948067642307,17.999184158232083,17.998966995940037,17.998965564865586,17.998965564305593
8.076161683366733,17.765009503551283,17.52730071763999,17.489421859677442,17.48901853767449,17.998885440928802,17.99854708375848,17.99854364133732,17.998543640688347
8.336682705410821,17.74426693060429,17.468711640075583,17.415813284655485,17.414820348500044,17.998510633823592,17.998000392877472,17.99799278783287,17.997992786527092
8.59720372745491,17.723911511865126,17.40898119128164,17.337652397217425,17.33550548302398,17.998049260852923,17.997302224005878,17.997286611850726,17.997286606873665
8.857724749498997,17.70407776006182,17.34868715999525,17.255438071072255,17.25125327621317,17.997491064627994,17.996426276567817,17.996396207269797,17.996396186105926
9.118245771543085,17.684879683366553,17.288373820446182,17.1697640560712,17.162265526774497,17.996826232299128,17.995345129502184,17.995290361113923,17.9952902813
9.378766793587173,17.666411744726275,17.22854222108407,17.081298896286214,17.068761995975635,17.996045598616462,17.994030780194507,17.993935818641276,17.993935558099885
9.639287815631262,17.64875014727604,17.16964391305369,16.99076157519731,16.970977536274738,17.995140820700087,17.992455215536765,17.992297607832462,17.992296860395655
9.89980883767535,17.631954317349823,17.11207758852585,16.898895933306804,16.86916353338455,17.994104521261846,17.990590988819612,17.990339424684635,17.990337504986243
10.160329859719438,17.61606849357539,17.05618805672205,16.806446329049095,16.76359617262247,17.99293039897455,17.98841177798299,17.98802407904273,17.98801959265647
10.420850881763526,17.601123341555052,17.00226703793051,16.71413624837853,16.654591481013455,17.991613306318754,17.985892904127503,17.985313997068033,17.985304328894173
10.681371903807614,17.587137543397546,16.95055530503363,16.622650769301686,16.542521165794497,17.990149296458917,17.983011793460875,17.982171771529146,17.98215234299694
10.941892925851702,17.57411932558948,16.901245755386554,16.53262324053567,16.427830676177315,17.988535641652717,17.97974837064858,17.978560746129958,17.97852400751009
11.20241394789579,17.56206789483761,16.85448710538664,16.444625997774722,16.311040318346272,17.986770826266593,17.97608537612264,17.974445615895803,17.974379745546926
11.462934969939878,17.550974771356508,16.81038790687984,16.359164772500513,16.192744841535017,17.984854517845875,17.972008604275963,17.969793023160136,17.969680330267792
11.723455991983966,17.5408250070345,16.769020720285283,16.276676232011454,16.073599846780944,17.982787519776707,17.967507063039903,17.964572128088477,17.964387177360294
11.983977014028055,17.531598290441508,16.73042625119338,16.19752803509533,15.954303624787293,17.98057170905838,17.962573058412318,17.95875513395312,17.958462635925343
12.244498036072143,17.523269934393596,16.694617366439147,16.12202086922121,15.835574327715463,17.978209962543232,17.957202209691808,17.952317750131193,17.95187028655483
12.505019058116233,17.515811755903513,16.66158290218116,16.05039191913704,15.71812872743702,17.975706074692404,17.95139340269816,17.94523957954724,17.9445752558564
12.76554008016032,17.50919284979109,16.631291208774215,15.982819330277152,15.602660735223552,17.973064669727393,17.945148689329514,17.9375044217501,17.936544552680672
13.026061102204409,17.503380266733757,16.60369341329907,15.919427266555338,15.489824303250757,17.97029111051171,17.93847314196843,17.929100486837385,17.927747428212555
13.286582124248497,17.498339600847572,16.578726386782094,15.860291309426628,15.380219780145325,17.96739140638479,17.93137467153423,17.920020519850652,17.918155756380727
13.547103146292585,17.494035496739706,16.55631539991637,15.805443888269238,15.274384204290442,17.9643721216667,17.92386381738369,17.91026183856603,17.90774442542601
13.807624168336673,17.490432081670306,16.536376508811045,15.754879679582828,15.172785308486517,17.961240286305554,17.91595351689824,17.899826290359933,17.896491727458006
14.068145190380761,17.487493334267924,16.51881864054515,15.708560717191304,15.075818737344555,17.958003309884454,17.907658861740607,17.88872013626505,17.88437973029162
14.32866621242485,17.48518339079969,16.503545433033395,15.666421245797537,14.983808034221077,17.954668899781694,17.89899684709718,17.87695387137807,17.871394615339312
14.589187234468938,17.483466805056075,16.490456829845897,15.628372196404804,14.89700663871367,17.95124498428227,17.889986119088583,17.864541991498655,17.857526966269887
14.849708256513026,17.482308755549354,16.479450455579723,15.594305270866144,14.815601524724315,17.94773964102464,17.880646725271795,17.85150271683613,17.842771996323243
15.110229278557114,17.48167521969185,16.470422791116235,15.564096639546129,14.739717949805637,17.944161031085414,17.87099987163164,17.837857682511,17.82712970467754
15.370750300601202,17.481533107659438,16.463270170986966,15.53761025062181,14.669424855849783,17.9405173388309,17.861067689251996,17.823631605156805,17.81060495678372
15.63127132264529,17.481850369993047,16.4578896201351,15.5147007458704,14.604740686380516,17.93681671762255,17.850873012978383,17.8088519354133,17.793207487280796
15.891792344689378,17.482596076810843,16.454179547773975,15.495216020771423,14.545639206889838,17.93306724117076,17.840439173766555,17.793548502776908,17.774951826537077
16.152313366733466,17.483740476024337,16.452040319653626,15.478999476815076,14.492055425332708,17.92927686050802,17.829789805909854,17.77775316140189,17.75585715716742
16.412834388777554,17.48525503236334,16.45137471855179,15.465891936686603,14.443891061777194,17.925453366283406,17.818948669889295,17.76149944089815,17.735947105099946
16.673355410821642,17.487112449491846,16.452088308511897,15.455733280011728,14.401019857137442,17.921604356135276,17.807939491030318,17.74482220844841,17.715249476079812
16.93387643286573,17.48928667916534,16.4540897187089,15.448363849386425,14.363292418290754,17.91773720675417,17.79678581426353,17.727757345473208,17.69379594519637
17.19439745490982,17.491752920540364,16.457290855172587,15.443625620176157,14.330540648811628,17.913859050660676,17.785510874501533,17.71034144176992,17.671621710368974
17.454918476953907,17.49448760735254,16.461607052500227,15.441363159831546,14.302581758760788,17.909976756796567,17.774137482241116,17.692611509917192,17.648765118656996
17.715439498997995,17.49746838866143,16.466957168163347,15.441424433774351,14.279221886335932,17.90609691515322,17.762687923907663,17.674604720742146,17.62526727558528
17.975960521042083,17.500674104924137,16.473263642872425,15.443661414490919,14.260259122596153,17.902225824769552,17.751183875799327,17.656358161372843,17.60117164512988
18.23648154308617,17.504084756727934,16.480452512802955,15.447930609188198,14.245486441114565,17.898369484899284,17.739646331316607,17.63790861576767,17.576523648517934
18.49700256513026,17.50768147119095,16.488453401265744,15.454093408709006,14.234693909750838,17.89453358901143,17.728095540419304,17.619292368204583,17.551370268617802
18.757523587174347,17.51144646477809,16.497199474481675,15.46201641593894,14.227670946949459,17.89072352144948,17.716550960287876,17.60054502901049,17.525759665865237
19.018044609218435,17.515363005349087,16.506627383731278,15.471571591059643,14.224207842020604,17.88694435608477,17.70503121598587,17.58170138121583,17.499740808902672
19.278565631262524,17.5194153684765,16.51667719148851,15.482636380525769,14.224097364717437,17.883200857187944,17.69355407136195,17.56279524919225,17.473363126327868
19.53908665330661,17.52358879993084,16.527292277349673,15.495093816870309,14.227135970053062,17.879497482085952,17.682136407759096,17.543859385091196,17.44667617901341
19.7996076753507,17.527869471063923,16.538419239625597,15.508832474307354,14.233124693036615,17.87583838510949,17.670794210811067,17.5249253755224,17.41972935841902
20.060128697394788,17.532244438329357,16.550007783588896,15.52374642683499,14.24187005623233,17.8722274229861,17.65954256406485,17.506023564090377,17.392571610285557
20.320649719438876,17.536701600546706,16.56201061515467,15.539735213990532,14.253184655958314,17.8686681613093,17.64839564856105,17.4871829902294,17.36525118331688
20.581170741482964,17.541229660045836,16.574383316862622,15.55670372865967,14.266887591127357,17.86516388212779,17.637366748244446,17.468431342551256,17.337815405391765
20.841691763527052,17.545818079603336,16.58708422968244,15.574562034785579,14.282804883093618,17.861717591791155,17.62646825945224,17.449794925434446,17.310310486792247
21.10221278557114,17.550457045918236,16.600074331812735,15.593225259811135,14.300769646964227,17.858332030066208,17.61571170478763,17.43129863772758,17.282781345804906
21.36273380761523,17.55513742902245,16.613317120298362,15.612613476767237,14.320622355836555,17.855009679357522,17.605107750689925,17.412965961646073,17.255271462062822
21.623254829659317,17.559850746922272,16.626778488498942,15.632651435985593,14.342210629883901,17.851752774123725,17.59466622746411,17.39481896126759,17.227822751458355
21.883775851703405,17.56458913004286,16.640426612560788,15.65326849840391,14.36538964717056,17.84856331132479,17.584396152353875,17.376878291296485,17.20047546192113
22.144296873747493,17.56934528610349,16.654231832028415,15.674398330204028,14.390021714006366,17.845443060001216,17.574305753755617,17.35916320981935,17.173268093214354
22.40481789579158,17.57411246709428,16.66816653997698,15.69597882437715,14.415976350923174,17.842393571785337,17.564402498271633,17.341691600747495,17.146237331220902
22.66533891783567,17.57888443875175,16.682205073592463,15.717951836683937,14.443130063699051,17.839416191215363,17.554693117846554,17.32447999989995,17.11941800216627
22.925859939879757,17.583655448377705,16.69632360510994,15.740263047934917,14.471366242346562,17.836512065624888,17.54518363831447,17.307543626086265,17.092843042007146
23.186380961923845,17.588420198643092,16.710500049406917,15.76286181547573,14.500574944505047,17.833682155606517,17.535879409397296,17.290896417553775,17.066543481300208
23.446901983967933,17.59317381783827,16.724713953286305,15.785700819844948,14.530652573617367,17.830927244672985,17.526785133134453,17.27455106906492,17.040548440350634
23.70742300601202,17.59791183505949,16.73894641066719,15.808736109284226,14.561501851884955,17.828247949207785,17.517904894588582,17.258519073963413,17.014885140486264
23.96794402805611,17.602630154709814,16.753179973304427,15.831926791572236,14.59303142487407,17.825644728031158,17.509242191182523,17.24281076718386,16.98957891287388
24.228465050100198,17.607325033132938,16.76739855283234,15.855234911160935,14.62515561289603,17.82311789176164,17.50079996264781,17.227435370038066,16.964653240171742
24.488986072144286,17.61199305407753,16.78158735217403,15.878625296515736,14.65779432560607,17.820667611849366,17.492580619804556,17.212401035811837,16.940129778784538
24.749507094188374,17.616631114339228,16.795732783310925,15.902065359422195,14.690872651166885,17.818293929391707,17.48458607386761,17.19771489693153,16.91602840555163
25.010028116232466,17.621236394697164,16.809822386341473,15.925524993951413,14.724320630843991,17.815996763682854,17.476817764182684,17.183383110824465,16.89236725943411
25.270549138276554,17.625806347740706,16.823844769325177,15.948976415108596,14.758073100699491,17.81377592050793,17.469276686421637,17.16941090805753,16.86916280241182
25.531070160320642,17.630338676594285,16.837789531721796,15.972394023852416,14.792069404831892,17.81163109979949,17.461963418723116,17.1558026378408,16.84642986382937
25.79159118236473,17.634831318387185,16.85164720580009,15.995754269432638,14.82625312256306,17.809561903459937,17.45487814829511,17.142561814928897,16.824181702699782
26.052112204408818,17.63928243249402,16.865409192238715,16.019035537528225,14.860571937000657,17.807567842753713,17.448020696927998,17.12969116498229,16.802430068718394
26.312633226452906,17.643690373594424,16.879067722930323,16.042218020662126,14.89497732597345,17.805648344835333,17.441390544365163,17.117192669221282,16.781185262635326
26.573154248496994,17.64805369631624,16.89261576376333,16.06528361525463,14.92942437890337,17.80380275976563,17.434986852498717,17.105067606998134,16.76045619876742
26.833675270541082,17.65237112750863,16.906047012461926,16.088215802601106,14.963871631660638,17.80203036678006,17.428808488684055,17.093316600521504,16.740250469020737
27.09419629258517,17.65664155384897,16.919355817253816,16.110999558266037,14.998280824495332,17.800330380517764,17.42285404619072,17.081939654387234,16.720574405059352
27.35471731462926,17.66086402133582,16.932537149670246,16.133621249517745,15.032616683792462,17.798701955959785,17.417121864866957,17.07093619611888,16.70143314508269
27.615238336673347,17.66503771199048,16.945586553909266,16.156068549897732,15.066846841495405,17.797144195221662,17.411610052763734,17.060305114768063,16.682830691770654
27.875759358717435,17.669161939693943,16.958500105456565,16.178330348813624,15.100941620946514,17.795656151545387,17.406316503357587,17.050044798550076,16.664769977426523
28.136280380761523,17.673236140439627,16.97127438232007,16.20039666914439,15.134873774997295,17.79423683471603,17.40123891409789,17.040153169866244,16.64725292479453
28.39680140280561,17.67725986298747,16.98390642209656,16.222258591973187,15.168618495003074,17.79288521544683,17.39637480356609,17.030627721146104,16.630280505031166
28.6573224248497,17.681232755157723,16.996393685092073,16.243908196405357,15.20215317253377,17.791600230086075,17.391721528420547,17.021465546539886,16.613852794616307
28.917843446893787,17.685154566164783,17.008734035667388,16.26533846267599,15.235457228580643,17.790380784364103,17.387276297821046,17.01266337334245,16.597969037095936
29.178364468937875,17.689025129214528,17.020925703046558,16.28654324197346,15.268512033461349,17.78922575755101,17.383036189191728,17.004217593916053,16.58262769318535
29.438885490981963,17.692844359267923,17.032967258381973,16.307517177444524,15.301300781138934,17.788134005793886,17.37899816093094,16.9961242921746,16.567826492077486
29.69940651302605,17.696612246083262,17.044857578877327,16.328255635831496,15.333808408844575,17.787104365836726,17.37515906670655,16.98837927281781,16.55356248851588
29.95992753507014,17.700328850329605,17.056595844901494,16.34875468435788,15.366021302458009,17.786135657831352,17.37151566604166,16.9809780841219,16.539832106621688
30.220448557114228,17.70399428630673,17.06818149375448,16.36901102709824,15.397927444656297,17.78522668882549,17.36806463838183,16.973916047607453,16.52663119260547
30.480969579158316,17.707608738430714,17.079614215622996,16.38902193858867,15.429516126574114,17.78437625518515,17.364802592189633,16.96718827680978,16.513955053414882
30.741490601202404,17.71117243357662,17.090893919244607,16.408785245549694,15.460777897986063,17.783583145190278,17.36172607521968,16.960789700753665,16.501798501853777
31.002011623246492,17.71468565165506,17.10202073274374,16.428299279228064,15.491704568595438,17.782846141878053,17.35883158544882,16.95471508584683,16.49015590435517
31.26253264529058,17.718148709936784,17.11299496381394,16.447562836956337,15.522288972198993,17.782164024787377,17.356115578846328,16.9489590540081,16.479021211420743
31.52305366733467,17.7215619711626,17.12381710039132,16.466575134956642,15.552525044216736,17.781535572332956,17.353574477956116,16.94351610139124,16.468388000459868
31.783574689378757,17.724925830437883,17.13448778926947,16.48533578907253,15.582407620298241,17.780959563759566,17.351204680780405,16.938380616756923,16.45824950907994
32.04409571142285,17.728240715568177,17.14500782389858,16.503844774366897,15.611932406384653,17.780434780921695,17.349002566466524,16.933546897398664,16.44859867111373
32.304616733466936,17.731507081170577,17.155378120537534,16.52210239154067,15.641095950332343,17.77996000979021,17.34696450471425,16.929009162269892,16.439428141845255
32.565137755511024,17.734725410778474,17.165599730673904,16.540109259420937,15.669895564834519,17.77953404241618,17.345086858353795,16.924761570972045,16.430730350350814
32.82565877755511,17.737896206846585,17.175673799952648,16.55786626148833,15.698329205459657,17.779155677672875,17.343365992246746,16.92079823154991,16.42249748796995
33.0861797995992,17.741019995158446,17.185601578204285,16.57537453598477,15.72639555225173,17.7788237231742,17.341798278435455,16.91711321819632,16.41472157409089
33.34670082164329,17.744097317074022,17.195384400352893,16.592635461104997,15.754093798711573,17.778536996206512,17.340380099951737,16.913700579301405,16.407394464045638
33.60722184368738,17.7471287322646,17.20502368994954,16.609650626262443,15.781423708790825,17.778294324726645,17.339107855997888,16.910554350170187,16.400507872708374
33.867742865731465,17.750114809587444,17.214520923259094,16.626421793487822,15.808385557534663,17.7780945487428,17.337977966848285,16.90766855951719,16.394053399885834
34.12826388777555,17.753056132860664,17.223877648443704,16.64295091153791,15.83498017695318,17.777936520102713,17.336986877190512,16.905037247570533,16.388022552855062
34.38878490981964,17.755953292854855,17.233095468390346,16.659240080403222,15.86120840227823,17.77781910500765,17.336131058723907,16.902654462815207,16.382406761080134
34.64930593186373,17.75880689274161,17.24217603714878,16.675291542912284,15.887072085695522,17.77774118363142,17.335407016293814,16.90051428079883,16.377197399657987
34.90982695390782,17.7616175321819,17.251121037180596,16.6911076550098,15.91257298200761,17.777701650579566,17.334811287563866,16.8986108029584,16.37238580339171
35.170347975951906,17.764385832486184,17.25993220209832,16.706690903480776,15.937713268695447,17.777699416115226,17.334340447879725,16.896938169208042,16.367963283292404
35.430868997995994,17.767112401444948,17.26861128168676,16.72204384558023,15.96249546926223,17.77773340632134,17.33399111228823,16.895490561995516,16.36392114284331
35.69139002004008,17.76979785819745,17.277160061063398,16.737169149546737,15.986922303711651,17.777802563816238,17.333759937311058,16.894262211920463,16.360250689582514
35.95191104208417,17.77244282530343,17.285580343996557,16.752069543648062,16.010996752553517,17.77790584789564,17.333643623684864,16.893247402780453,16.35694325079603
36.21243206412826,17.775047917049413,17.293873941846613,16.76674782301977,16.034722049754677,17.778042234242307,17.33363891505911,16.89244047584377,16.3539901811096
36.472953086172346,17.777613758217385,17.302042689594714,16.78120684563042,16.05810148167828,17.778210717190206,17.333742606522144,16.891835837771467,16.351382878212576
36.733474108216434,17.780140961399084,17.310088419913754,16.795449507643646,16.081138687637022,17.77841030791329,17.33395153864936,16.891427957493804,16.349112788018203
36.99399513026052,17.782630143651573,17.318012979244486,16.809478739696516,16.103837347791497,17.7786400350125,17.334262601320802,16.89121137702689,16.34717142024509
37.25451615230461,17.785081920874205,17.325818220279245,16.82329752751191,16.126201224096704,17.778898945655165,17.33467273685244,16.891180710776645,16.34555034881744
37.5150371743487,17.78749689763903,17.3335059704562,16.836908848996927,16.14823438142109,17.779186104800417,17.335178937149962,16.89133064700207,16.344241226735875
37.77555819639279,17.789875681997984,17.34107808107484,16.85031571691819,16.16994076885814,17.77950059549316,17.3357782477294,16.891655954053235,16.343235788098255
38.036079218436875,17.79221887284139,17.348536388877648,16.863521161587286,16.191324576576363,17.77984151879064,17.33646776614456,16.892151479674553,16.34252585854024
38.29660024048096,17.794527066865484,17.35588271686383,16.876528207096655,16.21238998628411,17.780207994250745,17.337244643662473,16.892812153528453,16.342103357303756
38.55712126252505,17.79680085329604,17.36311888401552,16.889339888754492,16.23314127880235,17.780599159416766,17.3381060851881,16.893632990062294,16.34196030522672
38.81764228456914,17.799040815851193,17.370246687820327,16.90195922700751,16.253582754456772,17.781014169521043,17.339049348330704,16.89460908634468,16.342088827040463
39.07816330661323,17.801247533069983,17.377267940510208,16.91438925294196,16.2737187801606,17.781452198622056,17.34007174677923,16.895735628557837,16.34248115874118
39.338684328657315,17.8034215731614,17.384184394932255,16.926632966352393,16.29355373613923,17.781912438052984,17.341170646128845,16.89700788743248,16.343129648016912
39.5992053507014,17.80556350635341,17.390997829949782,16.93869337218611,16.313092033067846,17.782394097030988,17.34234346767734,16.898421223016804,16.34402675646936
39.85972637274549,17.80767388467053,17.397709975352626,16.950573442322437,16.33233808913473,17.782896402932373,17.343587685553842,16.899971082444267,16.34516507002904
40.12024739478958,17.809753261300514,17.404322574963466,16.96227614930372,16.351296323920963,17.783418600317617,17.34490082818901,16.901653002223114,16.346537291142425
40.38076841683367,17.811802179164204,17.410837326326018,16.973804428591407,16.369971163284873,17.783959951283705,17.346280477218272,16.903462606840648,16.348136247751263
40.641289438877756,17.813821169549662,17.4172559076993,16.985161176542604,16.388367028829038,17.784519734626265,17.347724267116206,16.90539560976206,16.34995489256802
40.901810460921844,17.81581076247599,17.423579992889017,16.99634928851264,16.40648831933722,17.78509724712338,17.349229885959886,16.90744781339977,16.351986304060986
41.16233148296593,17.81777147975805,17.429811228010408,17.00737161919799,16.42433940978013,17.785691801793952,17.35079507331067,16.909615106174577,16.354223690583268
41.42285250501002,17.819703827919923,17.4359512284003,17.01823099544346,16.44192468013084,17.78630272814317,17.35241762221215,16.911893472953295,16.356660385065517
41.68337352705411,17.821608314361036,17.442001600594452,17.02893021494691,16.459248451631495,17.786929372530494,17.35409537441771,16.914278973560812,16.359289852467846
41.9438945490982,17.82348543279646,17.44796391403976,17.03947202392284,16.47631501788664,17.787571097277336,17.355826224626753,16.91676776304694,16.362105686324554
42.204415571142285,17.825335671482243,17.45383972908143,17.049859162127746,16.49312866720122,17.7882272804731,17.357608117539492,16.91935608194511,16.365101608550283
42.46493659318637,17.827159514284148,17.459630576247093,17.060094313441624,16.50969360038168,17.788897316641012,17.35943904689134,16.922040254730604,16.36827147142914
42.72545761523046,17.828957423990317,17.46533794571802,17.070180116627355,16.526014014701957,17.78958061540802,17.36131705692175,16.924816693004225,16.371609255661
42.98597863727455,17.83072987131367,17.470963349133015,17.080119226102703,16.542094070618703,17.79027659952832,17.363240235091155,16.927681887168532,16.37510907005492
43.24649965931864,17.832477309331765,17.476508229064663,17.089914190713856,16.55793784859273,17.790984710866766,17.365206725402388,16.930632419495325,16.37876515233154
